player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url
266302,2021,398,sergej-milinković-savić,Sergej Milinković Savić,Spain,Serbia,2/27/1995,Midfield,Central Midfield,Right,191,63000000,81000000,https://www.transfermarkt.co.uk/sergej-milinkovi%C4%87-savi%C4%87/profil/spieler/266302
289165,2021,398,patryk-dziczek,Patryk Dziczek,Poland,Poland,3/25/1998,Midfield,Defensive Midfield,Right,182,720000,1800000,https://www.transfermarkt.co.uk/patryk-dziczek/profil/spieler/289165
199733,2021,398,danilo-cataldi,Danilo Cataldi,Italy,Italy,8/6/1994,Midfield,Defensive Midfield,Right,180,4500000,6300000,https://www.transfermarkt.co.uk/danilo-cataldi/profil/spieler/199733
200056,2021,398,elseid-hysaj,Elseid Hysaj,Albania,Albania,2/2/1994,Defender,Right-Back,Right,182,6300000,22500000,https://www.transfermarkt.co.uk/elseid-hysaj/profil/spieler/200056
239802,2021,398,adam-marusic,Adam Marusic,Yugoslavia (Republic),Montenegro,10/17/1992,Defender,Right-Back,Right,185,6750000,9000000,https://www.transfermarkt.co.uk/adam-marusic/profil/spieler/239802
41912,2021,1390,simone-aresti,Simone Aresti,Italy,Italy,3/15/1986,Goalkeeper,Goalkeeper,Right,187,90000,315000,https://www.transfermarkt.co.uk/simone-aresti/profil/spieler/41912
315063,2021,1390,nahitan-nandez,Nahitan Nandez,Uruguay,Uruguay,12/28/1995,Midfield,Right Midfield,Right,172,13500000,23400000,https://www.transfermarkt.co.uk/nahitan-nandez/profil/spieler/315063
44420,2021,398,stefan-radu,Stefan Radu,Romania,Romania,10/22/1986,Defender,Centre-Back,Left,183,900000,9000000,https://www.transfermarkt.co.uk/stefan-radu/profil/spieler/44420
126729,2021,398,patric,Patric,Spain,Spain,4/17/1993,Defender,Centre-Back,Right,184,4500000,8100000,https://www.transfermarkt.co.uk/patric/profil/spieler/126729
457931,2021,398,luiz-felipe,Luiz Felipe,Brazil,Italy,3/22/1997,Defender,Centre-Back,Right,187,16200000,19800000,https://www.transfermarkt.co.uk/luiz-felipe/profil/spieler/457931
300137,2021,398,marius-adamonis,Marius Adamonis,Lithuania,Lithuania,5/13/1997,Goalkeeper,Goalkeeper,Right,191,135000,180000,https://www.transfermarkt.co.uk/marius-adamonis/profil/spieler/300137
354909,2021,1390,giorgio-altare,Giorgio Altare,Italy,Italy,8/9/1998,Defender,Centre-Back,Right,190,1080000,1080000,https://www.transfermarkt.co.uk/giorgio-altare/profil/spieler/354909
222209,2021,398,thomas-strakosha,Thomas Strakosha,Greece,Albania,3/19/1995,Goalkeeper,Goalkeeper,Right,193,6300000,22500000,https://www.transfermarkt.co.uk/thomas-strakosha/profil/spieler/222209
7825,2021,398,pepe-reina,Pepe Reina,Spain,Spain,8/31/1982,Goalkeeper,Goalkeeper,Right,188,720000,19800000,https://www.transfermarkt.co.uk/pepe-reina/profil/spieler/7825
131075,2021,398,francesco-acerbi,Francesco Acerbi,Italy,Italy,2/10/1988,Defender,Centre-Back,Left,192,4500000,13500000,https://www.transfermarkt.co.uk/francesco-acerbi/profil/spieler/131075
136514,2021,1390,charalampos-lykogiannis,Charalampos Lykogiannis,Greece,Greece,10/22/1993,Defender,Left-Back,Left,190,2250000,2250000,https://www.transfermarkt.co.uk/charalampos-lykogiannis/profil/spieler/136514
538974,2021,3522,janis-antiste,Janis Antiste,France,France,8/18/2002,Attack,Centre-Forward,Left,180,3870000,4050000,https://www.transfermarkt.co.uk/janis-antiste/profil/spieler/538974
459661,2021,3522,eddie-salcedo,Eddie Salcedo,Italy,Italy,10/1/2001,Attack,Centre-Forward,Right,178,4050000,9000000,https://www.transfermarkt.co.uk/eddie-salcedo/profil/spieler/459661
540827,2021,3522,suf-podgoreanu,Suf Podgoreanu,Israel,Israel,1/20/2002,Attack,Right Winger,Right,193,540000,540000,https://www.transfermarkt.co.uk/suf-podgoreanu/profil/spieler/540827
587458,2021,3522,kevin-agudelo,Kevin Agudelo,Colombia,Colombia,11/14/1998,Attack,Right Winger,Left,178,2970000,3150000,https://www.transfermarkt.co.uk/kevin-agudelo/profil/spieler/587458
256361,2021,3522,daniele-verde,Daniele Verde,Italy,Italy,6/20/1996,Attack,Right Winger,Left,168,3150000,3150000,https://www.transfermarkt.co.uk/daniele-verde/profil/spieler/256361
241076,2021,3522,emmanuel-gyasi,Emmanuel Gyasi,Italy,Ghana,1/11/1994,Attack,Left Winger,Right,181,2250000,2250000,https://www.transfermarkt.co.uk/emmanuel-gyasi/profil/spieler/241076
567217,2021,3522,ebrima-colley,Ebrima Colley,The Gambia,The Gambia,2/1/2000,Attack,Left Winger,Right,180,3330000,3600000,https://www.transfermarkt.co.uk/ebrima-colley/profil/spieler/567217
465565,2021,398,dimitrije-kamenovic,Dimitrije Kamenovic,Yugoslavia (Republic),Serbia,7/16/2000,Defender,Left-Back,Left,188,1620000,1800000,https://www.transfermarkt.co.uk/dimitrije-kamenovic/profil/spieler/465565
632829,2021,3522,niccolo-pietra,Niccolo Pietra,Italy,Italy,9/28/2003,Midfield,Central Midfield,,189,90000,90000,https://www.transfermarkt.co.uk/niccolo-pietra/profil/spieler/632829
96806,2021,3522,jacopo-sala,Jacopo Sala,Italy,Italy,12/5/1991,Midfield,Central Midfield,Right,181,630000,2250000,https://www.transfermarkt.co.uk/jacopo-sala/profil/spieler/96806
131731,2021,3522,mehdi-bourabia,Mehdi Bourabia,France,Morocco,8/7/1991,Midfield,Central Midfield,Right,183,900000,3600000,https://www.transfermarkt.co.uk/mehdi-bourabia/profil/spieler/131731
579294,2021,3522,aimar-sher,Aimar Sher,Iraq,Sweden,12/20/2002,Midfield,Central Midfield,Right,175,1080000,1080000,https://www.transfermarkt.co.uk/aimar-sher/profil/spieler/579294
353796,2021,3522,giulio-maggiore,Giulio Maggiore,Italy,Italy,3/12/1998,Midfield,Central Midfield,Right,184,7200000,7200000,https://www.transfermarkt.co.uk/giulio-maggiore/profil/spieler/353796
344595,2021,3522,aurelien-nguiamba,Aurelien Nguiamba,France,France,1/18/1999,Midfield,Defensive Midfield,Left,179,450000,450000,https://www.transfermarkt.co.uk/aurelien-nguiamba/profil/spieler/344595
425918,2021,3522,jakub-kiwior,Jakub Kiwior,Poland,Poland,2/15/2000,Midfield,Defensive Midfield,Left,189,1620000,1620000,https://www.transfermarkt.co.uk/jakub-kiwior/profil/spieler/425918
435213,2021,3522,leo-sena,Leo Sena,Brazil,Brazil,12/31/1995,Midfield,Defensive Midfield,Right,175,1800000,1800000,https://www.transfermarkt.co.uk/leo-sena/profil/spieler/435213
624548,2021,3522,salva-ferrer,Salva Ferrer,Spain,Spain,1/21/1998,Defender,Right-Back,Right,184,1170000,1170000,https://www.transfermarkt.co.uk/salva-ferrer/profil/spieler/624548
354814,2021,3522,mbala-nzola,Mbala Nzola,Angola,Angola,8/18/1996,Attack,Centre-Forward,Left,185,2700000,3600000,https://www.transfermarkt.co.uk/mbala-nzola/profil/spieler/354814
268178,2021,3522,arkadiusz-reca,Arkadiusz Reca,Poland,Poland,6/17/1995,Defender,Left-Back,Left,187,2700000,3600000,https://www.transfermarkt.co.uk/arkadiusz-reca/profil/spieler/268178
41414,2021,398,lucas-leiva,Lucas Leiva,Brazil,Brazil,1/9/1987,Midfield,Defensive Midfield,Right,179,1800000,15300000,https://www.transfermarkt.co.uk/lucas-leiva/profil/spieler/41414
632831,2021,3522,nicolo-bertola,Nicolo Bertola,Italy,Italy,3/23/2003,Defender,Centre-Back,Right,192,135000,135000,https://www.transfermarkt.co.uk/nicolo-bertola/profil/spieler/632831
344072,2021,3522,kelvin-amian,Kelvin Amian,France,France,2/8/1998,Defender,Right-Back,Right,180,3150000,6300000,https://www.transfermarkt.co.uk/kelvin-amian/profil/spieler/344072
292772,2021,3522,dimitrios-nikolaou,Dimitrios Nikolaou,Greece,Greece,8/13/1998,Defender,Centre-Back,Left,188,2069999,2250000,https://www.transfermarkt.co.uk/dimitrios-nikolaou/profil/spieler/292772
257751,2021,3522,simone-bastoni,Simone Bastoni,Italy,Italy,11/5/1996,Defender,Left-Back,Left,181,4500000,4500000,https://www.transfermarkt.co.uk/simone-bastoni/profil/spieler/257751
110925,2021,1025,francesco-bardi,Francesco Bardi,Italy,Italy,1/18/1992,Goalkeeper,Goalkeeper,Right,188,630000,8100000,https://www.transfermarkt.co.uk/francesco-bardi/profil/spieler/110925
357003,2021,3522,martin-erlic,Martin Erlic,Croatia,Croatia,1/24/1998,Defender,Centre-Back,Right,193,3600000,3600000,https://www.transfermarkt.co.uk/martin-erlic/profil/spieler/357003
203842,2021,3522,viktor-kovalenko,Viktor Kovalenko,Ukraine,Ukraine,2/14/1996,Midfield,Attacking Midfield,Right,182,3150000,5400000,https://www.transfermarkt.co.uk/viktor-kovalenko/profil/spieler/203842
364133,2021,416,pietro-pellegri,Pietro Pellegri,Italy,Italy,3/17/2001,Attack,Centre-Forward,Right,188,4500000,7200000,https://www.transfermarkt.co.uk/pietro-pellegri/profil/spieler/364133
234523,2021,416,antonio-sanabria,Antonio Sanabria,Paraguay,Paraguay,3/4/1996,Attack,Centre-Forward,Right,181,6750000,9000000,https://www.transfermarkt.co.uk/antonio-sanabria/profil/spieler/234523
167727,2021,416,andrea-belotti,Andrea Belotti,Italy,Italy,12/20/1993,Attack,Centre-Forward,Right,181,25200000,36000000,https://www.transfermarkt.co.uk/andrea-belotti/profil/spieler/167727
340070,2021,416,simone-edera,Simone Edera,Italy,Italy,1/9/1997,Attack,Right Winger,Left,174,450000,1350000,https://www.transfermarkt.co.uk/simone-edera/profil/spieler/340070
551752,2021,416,demba-seck,Demba Seck,Senegal,Senegal,2/10/2001,Attack,Right Winger,Left,190,2700000,2700000,https://www.transfermarkt.co.uk/demba-seck/profil/spieler/551752
372809,2021,3522,petko-hristov,Petko Hristov,Bulgaria,Bulgaria,3/1/1999,Defender,Centre-Back,Right,191,900000,900000,https://www.transfermarkt.co.uk/petko-hristov/profil/spieler/372809
293169,2021,416,josip-brekalo,Josip Brekalo,Croatia,Croatia,6/23/1998,Attack,Left Winger,Right,175,13500000,13500000,https://www.transfermarkt.co.uk/josip-brekalo/profil/spieler/293169
482836,2021,3522,david-strelec,David Strelec,Slovakia,Slovakia,4/4/2001,Attack,Centre-Forward,Left,185,1350000,1350000,https://www.transfermarkt.co.uk/david-strelec/profil/spieler/482836
482107,2021,416,magnus-warming,Magnus Warming,Denmark,Denmark,6/8/2000,Attack,Left Winger,Right,188,900000,900000,https://www.transfermarkt.co.uk/magnus-warming/profil/spieler/482107
205940,2021,416,marko-pjaca,Marko Pjaca,Croatia,Croatia,5/6/1995,Midfield,Attacking Midfield,Right,186,3600000,16200000,https://www.transfermarkt.co.uk/marko-pjaca/profil/spieler/205940
287700,2021,416,mohamed-fares,Mohamed Fares,France,Algeria,2/15/1996,Midfield,Left Midfield,Left,183,4050000,6300000,https://www.transfermarkt.co.uk/mohamed-fares/profil/spieler/287700
245056,2021,416,sasa-lukic,Sasa Lukic,Yugoslavia (Republic),Serbia,8/13/1996,Midfield,Central Midfield,Right,183,10800000,10800000,https://www.transfermarkt.co.uk/sasa-lukic/profil/spieler/245056
392538,2021,416,tommaso-pobega,Tommaso Pobega,Italy,Italy,7/15/1999,Midfield,Central Midfield,Both,188,12600000,12600000,https://www.transfermarkt.co.uk/tommaso-pobega/profil/spieler/392538
467992,2021,416,samuele-ricci,Samuele Ricci,Italy,Italy,8/21/2001,Midfield,Defensive Midfield,Right,180,10800000,10800000,https://www.transfermarkt.co.uk/samuele-ricci/profil/spieler/467992
308279,2021,416,rolando-mandragora,Rolando Mandragora,Italy,Italy,6/29/1997,Midfield,Defensive Midfield,Left,183,12600000,13500000,https://www.transfermarkt.co.uk/rolando-mandragora/profil/spieler/308279
236490,2021,416,ola-aina,Ola Aina,England,Nigeria,10/8/1996,Defender,Right-Back,Right,184,3600000,9000000,https://www.transfermarkt.co.uk/ola-aina/profil/spieler/236490
602299,2021,3522,petar-zovko,Petar Zovko,Bosnia-Herzegovina,Bosnia-Herzegovina,3/25/2002,Goalkeeper,Goalkeeper,Left,192,68000,68000,https://www.transfermarkt.co.uk/petar-zovko/profil/spieler/602299
79045,2021,3522,jeroen-zoet,Jeroen Zoet,Netherlands,Netherlands,1/6/1991,Goalkeeper,Goalkeeper,Right,189,1080000,11250000,https://www.transfermarkt.co.uk/jeroen-zoet/profil/spieler/79045
129588,2021,416,dennis-praet,Dennis Praet,Belgium,Belgium,5/14/1994,Midfield,Central Midfield,Right,181,13500000,22500000,https://www.transfermarkt.co.uk/dennis-praet/profil/spieler/129588
86784,2021,416,ricardo-rodriguez,Ricardo Rodriguez,Switzerland,Switzerland,8/25/1992,Defender,Left-Back,Left,180,1800000,25200000,https://www.transfermarkt.co.uk/ricardo-rodriguez/profil/spieler/86784
183031,2021,416,koffi-djidji,Koffi Djidji,France,Cote d'Ivoire,11/30/1992,Defender,Centre-Back,Right,184,2700000,4500000,https://www.transfermarkt.co.uk/koffi-djidji/profil/spieler/183031
32113,2021,416,armando-izzo,Armando Izzo,Italy,Italy,3/2/1992,Defender,Centre-Back,Right,183,2700000,22500000,https://www.transfermarkt.co.uk/armando-izzo/profil/spieler/32113
386446,2021,416,alessandro-buongiorno,Alessandro Buongiorno,Italy,Italy,6/6/1999,Defender,Centre-Back,Left,194,3600000,3600000,https://www.transfermarkt.co.uk/alessandro-buongiorno/profil/spieler/386446
544149,2021,416,david-zima,David Zima,Czech Republic,Czech Republic,11/8/2000,Defender,Centre-Back,Right,190,6750000,6750000,https://www.transfermarkt.co.uk/david-zima/profil/spieler/544149
516716,2021,416,bremer,Bremer,Brazil,Brazil,3/18/1997,Defender,Centre-Back,Right,188,27000000,27000000,https://www.transfermarkt.co.uk/bremer/profil/spieler/516716
463792,2021,416,luca-gemello,Luca Gemello,Italy,Italy,7/3/2000,Goalkeeper,Goalkeeper,Right,190,248000,248000,https://www.transfermarkt.co.uk/luca-gemello/profil/spieler/463792
55854,2021,416,cristian-ansaldi,Cristian Ansaldi,Argentina,Argentina,9/20/1986,Defender,Left-Back,Both,181,900000,10800000,https://www.transfermarkt.co.uk/cristian-ansaldi/profil/spieler/55854
77825,2021,416,etrit-berisha,Etrit Berisha,Jugoslawien (SFR),Albania,3/10/1989,Goalkeeper,Goalkeeper,Left,194,720000,6300000,https://www.transfermarkt.co.uk/etrit-berisha/profil/spieler/77825
405885,2021,6574,giacomo-raspadori,Giacomo Raspadori,Italy,Italy,2/18/2000,Attack,Centre-Forward,Both,172,25200000,25200000,https://www.transfermarkt.co.uk/giacomo-raspadori/profil/spieler/405885
315867,2021,6574,gianluca-scamacca,Gianluca Scamacca,Italy,Italy,1/1/1999,Attack,Centre-Forward,Right,195,27000000,27000000,https://www.transfermarkt.co.uk/gianluca-scamacca/profil/spieler/315867
546176,2021,6574,brian-oddei,Brian Oddei,Ghana,Italy,9/18/2002,Attack,Right Winger,Left,175,900000,900000,https://www.transfermarkt.co.uk/brian-oddei/profil/spieler/546176
177843,2021,6574,domenico-berardi,Domenico Berardi,Italy,Italy,8/1/1994,Attack,Right Winger,Left,183,31500000,31500000,https://www.transfermarkt.co.uk/domenico-berardi/profil/spieler/177843
648779,2021,416,stephane-singo,Stephane Singo,Cote d'Ivoire,Cote d'Ivoire,12/25/2000,Defender,Right-Back,Right,190,13500000,13500000,https://www.transfermarkt.co.uk/stephane-singo/profil/spieler/648779
197929,2021,3522,ivan-provedel,Ivan Provedel,Italy,Italy,3/17/1994,Goalkeeper,Goalkeeper,Right,192,2700000,2700000,https://www.transfermarkt.co.uk/ivan-provedel/profil/spieler/197929
508371,2021,6574,emil-konradsen-ceide,Emil Konradsen Ceide,Norway,Norway,9/3/2001,Attack,Left Winger,Right,175,1800000,1800000,https://www.transfermarkt.co.uk/emil-konradsen-ceide/profil/spieler/508371
628558,2021,6574,riccardo-ciervo,Riccardo Ciervo,Italy,Italy,4/1/2002,Attack,Left Winger,Right,190,1350000,1350000,https://www.transfermarkt.co.uk/riccardo-ciervo/profil/spieler/628558
391065,2021,6574,hamed-junior-traore,Hamed Junior Traore,Cote d'Ivoire,Cote d'Ivoire,2/16/2000,Midfield,Attacking Midfield,Both,177,19800000,19800000,https://www.transfermarkt.co.uk/hamed-junior-traore/profil/spieler/391065
101213,2021,6574,pedro-obiang,Pedro Obiang,Spain,Equatorial Guinea,3/27/1992,Midfield,Central Midfield,Right,186,2250000,9000000,https://www.transfermarkt.co.uk/pedro-obiang/profil/spieler/101213
94307,2021,6574,filip-djuricic,Filip Djuricic,Jugoslawien (SFR),Serbia,1/30/1992,Midfield,Attacking Midfield,Right,181,6300000,9000000,https://www.transfermarkt.co.uk/filip-djuricic/profil/spieler/94307
416386,2021,6574,abdou-harroui,Abdou Harroui,Netherlands,Morocco,1/13/1998,Midfield,Central Midfield,Both,182,2700000,3150000,https://www.transfermarkt.co.uk/abdou-harroui/profil/spieler/416386
394300,2021,6574,davide-frattesi,Davide Frattesi,Italy,Italy,9/22/1999,Midfield,Central Midfield,Right,184,18000000,18000000,https://www.transfermarkt.co.uk/davide-frattesi/profil/spieler/394300
257474,2021,416,vanja-milinković-savić,Vanja Milinković Savić,Spain,Serbia,2/20/1997,Goalkeeper,Goalkeeper,Right,202,4050000,4050000,https://www.transfermarkt.co.uk/vanja-milinkovi%C4%87-savi%C4%87/profil/spieler/257474
290862,2021,6574,maxime-lopez,Maxime Lopez,France,France,12/4/1997,Midfield,Defensive Midfield,Right,167,12600000,15300000,https://www.transfermarkt.co.uk/maxime-lopez/profil/spieler/290862
552549,2021,6574,matheus-henrique,Matheus Henrique,Brazil,Brazil,12/19/1997,Midfield,Central Midfield,Right,175,10800000,19800000,https://www.transfermarkt.co.uk/matheus-henrique/profil/spieler/552549
353922,2021,6574,mert-muldur,Mert Muldur,Austria,Turkey,4/3/1999,Defender,Right-Back,Right,184,6300000,9000000,https://www.transfermarkt.co.uk/mert-muldur/profil/spieler/353922
170481,2021,398,jean-daniel-akpa-akpro,Jean Daniel Akpa Akpro,France,Cote d'Ivoire,10/11/1992,Midfield,Central Midfield,Right,180,2880000,3150000,https://www.transfermarkt.co.uk/jean-daniel-akpa-akpro/profil/spieler/170481
129674,2021,6574,jeremy-toljan,Jeremy Toljan,Germany,Germany,8/8/1994,Defender,Right-Back,Right,182,4500000,5400000,https://www.transfermarkt.co.uk/jeremy-toljan/profil/spieler/129674
401527,2021,6574,rogerio,Rogerio,Brazil,Brazil,1/13/1998,Defender,Left-Back,Left,178,5400000,9000000,https://www.transfermarkt.co.uk/rogerio/profil/spieler/401527
123261,2021,6574,vlad-chiriches,Vlad Chiriches,Romania,Romania,11/14/1989,Defender,Centre-Back,Right,184,2250000,9900000,https://www.transfermarkt.co.uk/vlad-chiriches/profil/spieler/123261
7093,2021,6574,francesco-magnanelli,Francesco Magnanelli,Italy,Italy,11/12/1984,Midfield,Defensive Midfield,Right,181,360000,2700000,https://www.transfermarkt.co.uk/francesco-magnanelli/profil/spieler/7093
555015,2021,6574,ruan-tressoldi,Ruan Tressoldi,Brazil,Brazil,6/7/1999,Defender,Centre-Back,Right,187,4500000,4500000,https://www.transfermarkt.co.uk/ruan-tressoldi/profil/spieler/555015
308278,2021,3522,rey-manaj,Rey Manaj,Albania,Albania,2/24/1997,Attack,Centre-Forward,Both,182,900000,1350000,https://www.transfermarkt.co.uk/rey-manaj/profil/spieler/308278
225873,2021,416,karol-linetty,Karol Linetty,Poland,Poland,2/2/1995,Midfield,Attacking Midfield,Right,176,3600000,13500000,https://www.transfermarkt.co.uk/karol-linetty/profil/spieler/225873
21872,2021,6574,gianluca-pegolo,Gianluca Pegolo,Italy,Italy,3/25/1981,Goalkeeper,Goalkeeper,Left,183,90000,1800000,https://www.transfermarkt.co.uk/gianluca-pegolo/profil/spieler/21872
323255,2021,6574,giacomo-satalino,Giacomo Satalino,Italy,Italy,5/20/1999,Goalkeeper,Goalkeeper,Right,188,180000,225000,https://www.transfermarkt.co.uk/giacomo-satalino/profil/spieler/323255
35865,2021,6574,andrea-consigli,Andrea Consigli,Italy,Italy,1/27/1987,Goalkeeper,Goalkeeper,Right,189,1800000,7200000,https://www.transfermarkt.co.uk/andrea-consigli/profil/spieler/35865
311178,2021,6574,georgios-kyriakopoulos,Georgios Kyriakopoulos,Greece,Greece,2/5/1996,Defender,Left-Back,Left,182,4500000,4500000,https://www.transfermarkt.co.uk/georgios-kyriakopoulos/profil/spieler/311178
146752,2021,276,gianluca-caprari,Gianluca Caprari,Italy,Italy,7/30/1993,Attack,Second Striker,Right,171,9000000,9000000,https://www.transfermarkt.co.uk/gianluca-caprari/profil/spieler/146752
550106,2021,276,matteo-cancellieri,Matteo Cancellieri,Italy,Italy,2/12/2002,Attack,Right Winger,Left,180,900000,900000,https://www.transfermarkt.co.uk/matteo-cancellieri/profil/spieler/550106
